Temps (s);Angle moteur (°);Angle vantail (°);Couple moteur (Nm);Couple vantail (Nm)
0,51188;16,20000076;0,99000001;198;273
0,51266;16,20000076;1,649999976;198;275
0,513444;16,20000076;0,99000001;207;274
0,514236;16,39999962;0,99000001;198;272
0,51502;16;1,649999976;200;272
0,515804;16,20000076;0,99000001;198;273
0,516588;16,20000076;0,99000001;196;275
0,517372;16,20000076;0,99000001;199;274
0,518156;16,60000038;0,660000026;197;274
0,51894;16,39999962;0,330000013;199;272
0,519724;16,39999962;0,99000001;192;272
0,520508;16,20000076;1,320000052;199;273
0,521292;16,39999962;1,649999976;197;273
0,52208;16,39999962;1,320000052;199;274
0,52286;16,60000038;0,660000026;199;274
0,523644;16,60000038;0,660000026;198;272
0,524428;16,39999962;0,99000001;199;272
0,525216;16,20000076;1,649999976;198;272
0,525996;16,20000076;0,99000001;197;272
0,52678;16,20000076;0,99000001;197;274
0,527572;16,39999962;0,99000001;199;261
0,528356;16,39999962;0,99000001;198;272
0,52914;16,39999962;0,99000001;198;273
0,529924;16,20000076;1,320000052;196;274
0,530708;16,39999962;0,99000001;197;272
0,5315;16,20000076;1,320000052;198;272
0,532288;16,20000076;0,99000001;198;273
0,533068;16,20000076;0,99000001;197;274
0,53386;16,39999962;0,99000001;198;272
0,534644;16;0,99000001;198;273
0,535432;16,39999962;0,99000001;197;273
0,536212;16,20000076;0,99000001;196;274
0,536996;16,39999962;0,660000026;200;272
0,537788;16,20000076;0,99000001;199;272
0,538572;15,80000019;0,99000001;198;273
0,539356;16,20000076;0,99000001;196;273
0,54014;16,39999962;1,320000052;197;274
0,540924;16,60000038;0,660000026;199;274
0,541708;16,60000038;1,320000052;198;272
0,542492;16,20000076;1,320000052;199;272
0,543276;16,20000076;0,99000001;199;273
0,54406;16,20000076;1,320000052;196;273
0,544844;15,80000019;1,320000052;196;274
0,545632;16,60000038;0,660000026;199;274
0,546412;16,60000038;0,99000001;204;272
0,547196;16,39999962;0,99000001;199;276
0,54798;16,20000076;0,99000001;199;273
0,548768;16,20000076;1,649999976;198;273
0,549548;16,20000076;0,99000001;203;274
0,550332;16,39999962;1,320000052;198;272
0,551124;16,20000076;1,320000052;199;273
0,551908;16,20000076;0,99000001;198;273
0,552692;16,20000076;0,99000001;199;273
0,553476;16,20000076;0,99000001;197;274
0,55426;16,60000038;0,660000026;197;275
0,555052;16,20000076;0,99000001;198;273
0,55584;16,20000076;0,99000001;198;274
0,55662;16,20000076;0,99000001;201;275
0,557412;16,39999962;1,649999976;199;273
0,558196;16,39999962;0,99000001;198;273
0,558984;16,20000076;0,99000001;198;273
0,559764;16,20000076;1,980000019;198;274
0,560548;16,60000038;1,320000052;200;273
0,56134;16,20000076;1,320000052;198;272
0,562124;16,20000076;0,99000001;198;273
0,562908;16,60000038;1,320000052;197;274
0,563692;16,60000038;0,660000026;199;274
0,564476;16;1,320000052;199;272
0,56526;16,39999962;1,320000052;198;273
0,566044;16;1,320000052;200;271
0,566828;16,20000076;0,99000001;198;272
0,567612;16,20000076;0,99000001;197;273
0,568396;16,39999962;1,320000052;199;272
0,569184;16,60000038;0,660000026;201;273
0,569964;16,60000038;0,99000001;200;272
0,570748;16,20000076;0,99000001;198;273
0,571532;16,20000076;1,320000052;198;273
0,57232;16,20000076;0,99000001;198;273
0,5731;16,20000076;1,320000052;197;271
0,573884;16,60000038;0,660000026;198;272
0,574676;16,20000076;0,99000001;198;271
0,57546;16,20000076;0,99000001;197;273
0,576244;16,20000076;1,320000052;197;274
0,577028;16,60000038;0,660000026;199;274
0,577812;16,60000038;1,320000052;199;273
0,578604;16,20000076;0,99000001;197;275
0,579392;16,20000076;0,99000001;197;274
0,580172;16,60000038;1,649999976;198;275
0,580964;16,20000076;1,320000052;197;273
0,581748;16,20000076;1,320000052;198;273
0,582536;16,20000076;0,99000001;197;274
0,583316;16,60000038;0,660000026;199;274
0,5841;16,60000038;0,660000026;198;273
0,584892;16,20000076;0,99000001;197;273
0,585676;16,39999962;0,99000001;197;274
0,58646;16,20000076;0,660000026;198;274
0,587244;16,60000038;0,99000001;198;272
0,588028;16,39999962;1,320000052;199;273
0,588812;16,20000076;0,99000001;198;272
0,589596;16,20000076;0,99000001;196;273
0,59038;16,39999962;0,99000001;197;274
0,591164;16,39999962;0,660000026;197;274
0,591948;16,60000038;0,660000026;201;273
0,592736;16,39999962;0,99000001;198;274
0,593516;16,39999962;1,320000052;198;273
0,5943;16,20000076;0,99000001;198;273
0,595084;16,20000076;1,320000052;196;274
0,595872;16,20000076;1,320000052;197;272
0,596652;16,39999962;0,660000026;197;275
0,597436;16,60000038;0,660000026;198;273
0,598228;16,20000076;0,99000001;191;273
0,599012;16,39999962;1,320000052;196;275
0,599796;16,60000038;1,320000052;200;274
0,60058;16,60000038;0,99000001;200;273
0,601364;16,39999962;1,320000052;198;274
0,602156;16,20000076;0,99000001;197;274
0,602944;16,60000038;0,660000026;198;274
0,603724;16,60000038;0,99000001;198;271
0,604516;16,20000076;0,99000001;198;273
0,6053;16,20000076;0,660000026;203;274
0,606088;16,60000038;0,660000026;197;273
0,606868;16,60000038;1,320000052;200;273
0,607652;16,39999962;0,99000001;196;273
0,608444;16,39999962;1,320000052;197;274
0,609228;16,60000038;1,320000052;197;274
0,610012;16,60000038;1,320000052;198;266
0,610796;16,39999962;1,320000052;198;273
0,61158;16,20000076;0,99000001;199;271
0,612364;16,20000076;1,649999976;198;273
0,613148;16,60000038;1,320000052;196;273
0,613932;16,39999962;0,99000001;197;274
0,614716;16,60000038;0,660000026;197;274
0,6155;16,39999962;0,99000001;200;272
0,616288;16,39999962;1,649999976;199;271
0,617068;16,20000076;1,649999976;196;273
0,617852;16,20000076;1,320000052;196;272
0,618636;16,39999962;1,320000052;197;274
0,619424;16,60000038;0,660000026;199;275
0,620204;16,60000038;0,660000026;199;274
0,620988;16,39999962;0,99000001;198;273
0,62178;16,20000076;1,980000019;198;274
0,622564;16,60000038;1,320000052;199;274
0,623348;16,60000038;1,320000052;199;272
0,624132;16,39999962;1,649999976;198;272
0,624916;16,20000076;1,320000052;198;273
0,625708;16,60000038;0;197;274
0,626496;16,60000038;1,320000052;197;272
0,627276;16,39999962;1,649999976;198;272
0,628068;16,20000076;0,99000001;196;274
0,628852;16,60000038;0,660000026;197;274
0,62964;16,60000038;0,99000001;198;272
0,63042;16,60000038;1,649999976;200;272
0,631204;16,39999962;1,320000052;199;274
0,631996;16,60000038;0,660000026;197;275
0,63278;16,60000038;0,660000026;199;272
0,633564;16,39999962;1,320000052;199;272
0,634348;16,20000076;0,99000001;198;272
0,635132;16,20000076;1,320000052;200;273
0,635916;16,20000076;0,99000001;196;273
0,6367;16,39999962;0,99000001;197;275
0,637484;16,60000038;0,99000001;198;274
0,638268;16,60000038;0,99000001;201;274
0,639052;16,39999962;1,320000052;198;273
0,63984;16,39999962;0,99000001;199;273
0,64062;16,20000076;1,649999976;198;273
0,641404;16,20000076;1,320000052;199;273
0,642188;16,60000038;0,660000026;197;274
0,642976;16,60000038;1,320000052;200;273
0,643756;16,39999962;0,99000001;199;272
0,64454;16,39999962;1,320000052;196;274
0,645332;16,39999962;0,660000026;196;274
0,646116;16,79999924;0,660000026;197;268
0,6469;16,39999962;1,320000052;200;270
0,647684;16;1,320000052;198;271
0,648468;16,20000076;0,99000001;196;274
0,64926;16,60000038;0,660000026;199;274
0,650048;16,39999962;0,99000001;200;273
0,650828;16,39999962;1,320000052;195;273
0,65162;16,20000076;0,99000001;197;275
0,652404;16,60000038;0,660000026;197;274
0,653192;16,60000038;1,320000052;200;272
0,653972;16;0,330000013;198;273
0,654756;16,20000076;0,99000001;199;274
0,655548;16,60000038;0,660000026;197;274
0,656332;16,39999962;0,99000001;198;272
0,657116;16,39999962;0,99000001;200;273
0,6579;16,20000076;0,99000001;200;273
0,658684;16,20000076;1,649999976;196;274
0,659468;16,20000076;0,99000001;198;264
0,660252;16,60000038;1,320000052;199;275
0,661036;16,60000038;1,320000052;199;272
0,66182;16,60000038;0,99000001;195;272
0,662604;16,20000076;0,99000001;198;277
0,663392;16,20000076;0,99000001;198;272
0,664172;16,20000076;1,320000052;197;272
0,664956;16,20000076;0,99000001;197;274
0,66574;16,39999962;0,660000026;199;272
0,666528;16,60000038;0,99000001;198;274
0,667308;16,60000038;0,99000001;200;272
0,668092;16,39999962;1,320000052;203;274
0,668884;15,80000019;0,660000026;197;274
0,669668;16,60000038;0,660000026;199;272
0,670452;16,39999962;1,320000052;200;272
0,671236;16,39999962;1,649999976;200;271
0,67202;16,20000076;1,649999976;198;274
0,672812;16,39999962;0,99000001;199;268
0,6736;16,39999962;1,320000052;200;273
0,67438;16,20000076;0,99000001;199;274
0,675172;16,60000038;0,660000026;197;274
0,675956;16,60000038;0,660000026;199;274
0,676744;16,60000038;0,99000001;200;272
0,677524;16,20000076;1,320000052;200;273
0,678308;16,20000076;1,649999976;197;275
0,6791;16,60000038;0,660000026;197;274
0,679884;16,39999962;1,320000052;200;274
0,680668;16,20000076;1,320000052;199;273
0,681452;16,20000076;1,649999976;196;273
0,682236;16,20000076;0,99000001;200;274
0,68302;16,39999962;1,320000052;199;274
0,683804;16,60000038;0,99000001;199;274
0,684588;16,60000038;1,320000052;198;272
0,685372;16,39999962;0,330000013;208;272
0,686156;16,20000076;0,99000001;198;271
0,686944;16,20000076;1,649999976;196;273
0,687724;16,20000076;1,980000019;197;273
0,688508;16,39999962;1,320000052;199;274
0,689292;16,60000038;0,660000026;198;272
0,69008;16,60000038;0,99000001;200;272
0,69086;16,39999962;0,99000001;199;273
0,691644;16,20000076;1,649999976;197;274
0,692436;16,60000038;1,320000052;199;274
0,69322;16,39999962;0,330000013;200;273
0,694004;16,39999962;0,99000001;199;274
0,694788;16,20000076;1,649999976;192;273
0,695572;16,20000076;1,320000052;197;274
0,696364;16,60000038;0,99000001;200;273
0,697152;16,39999962;1,320000052;198;273
0,697932;16,20000076;0,660000026;199;275
0,698724;16,60000038;0,660000026;200;274
0,699508;16,39999962;0,99000001;198;272
0,700296;16,39999962;1,320000052;200;271
0,701076;16,20000076;1,320000052;198;273
0,70186;16,20000076;0,99000001;197;274
0,702652;16,60000038;0,99000001;199;278
0,703436;16,20000076;0,99000001;201;271
0,70422;16,20000076;1,320000052;198;273
0,705004;16,20000076;1,649999976;196;273
0,705788;16,20000076;0,99000001;197;278
0,706572;16,60000038;0,660000026;197;274
0,707356;16,60000038;0,660000026;199;272
0,70814;16,39999962;0,99000001;198;272
0,708924;16;0,99000001;198;272
0,709708;16,20000076;0,99000001;198;273
0,710496;16,20000076;1,320000052;198;273
0,711276;16,60000038;0,99000001;199;275
0,71206;16,60000038;0,660000026;199;276
0,712844;16,60000038;0,330000013;200;272
0,713632;16,39999962;0,99000001;200;271
0,714412;16,20000076;0,99000001;198;273
0,715196;16,20000076;1,320000052;199;274
0,715988;16,60000038;0,99000001;198;273
0,716772;16,20000076;1,320000052;199;272
0,717556;16,20000076;1,649999976;198;273
0,71834;16,20000076;1,649999976;197;273
0,719124;15,80000019;0,99000001;197;272
0,719916;16,39999962;0,99000001;199;271
0,720704;16,20000076;1,649999976;198;273
0,721484;16,20000076;1,320000052;198;274
0,722276;16,39999962;1,320000052;198;272
0,72306;16,39999962;1,320000052;199;269
0,723848;16,20000076;0,99000001;194;273
0,724628;16,20000076;1,649999976;196;273
0,725412;16,20000076;0,99000001;198;272
0,726204;16,39999962;0,99000001;200;272
0,726988;16,20000076;0,99000001;196;272
0,727772;16,20000076;0,99000001;197;273
0,728556;16,20000076;0,99000001;197;274
0,72934;16,60000038;0,660000026;197;274
0,730124;16,60000038;1,320000052;200;273
0,730908;16,39999962;0,99000001;202;273
0,731692;16,20000076;1,320000052;198;273
0,732476;16,20000076;1,320000052;198;273
0,73326;16,20000076;0,99000001;197;274
0,734048;16,60000038;0,660000026;197;275
0,734828;16,60000038;0,660000026;198;270
0,735612;16,39999962;0,99000001;200;272
0,736396;16,39999962;1,320000052;199;273
0,737184;16,20000076;0,99000001;198;273
0,737964;16,20000076;0,99000001;198;273
0,738748;16,20000076;0,99000001;200;272
0,73954;16,20000076;0,99000001;198;272
0,740324;16,20000076;1,649999976;196;273
0,741108;16,20000076;0,660000026;197;276
0,741892;16,20000076;1,320000052;197;274
0,742676;16,60000038;0,660000026;197;274
0,743468;16,20000076;0,99000001;198;273
0,744256;16,20000076;1,980000019;198;273
0,745036;16,20000076;0,330000013;199;273
0,745828;16,20000076;0,99000001;198;272
0,746612;16,20000076;1,649999976;198;271
0,7474;16,20000076;0,99000001;197;273
0,74818;16,60000038;0,99000001;197;274
0,748964;16,60000038;0,660000026;198;273
0,749756;16,20000076;1,320000052;198;273
0,75054;16,20000076;0,99000001;198;273
0,751324;16,20000076;0,99000001;197;275
0,752108;16,60000038;0,660000026;199;274
0,752892;16,79999924;1,320000052;200;272
0,753676;16,39999962;0,99000001;198;275
0,75446;16,20000076;0,99000001;198;272
0,755244;16,20000076;0,99000001;198;274
0,756028;16,20000076;0,99000001;197;274
0,756812;16,39999962;0,660000026;199;274
0,7576;16,60000038;0,660000026;199;274
0,75838;16,39999962;0,99000001;199;266
0,759164;15,80000019;1,320000052;198;273
0,759948;16,20000076;1,320000052;198;273
0,760736;16,20000076;1,649999976;199;274
0,761516;16,39999962;1,320000052;199;275
0,7623;16,60000038;0,660000026;200;273
0,763092;16,20000076;1,320000052;198;273
0,763876;16,20000076;0,99000001;204;273
0,76466;16,20000076;0,99000001;196;274
0,765444;16,60000038;0,660000026;197;274
0,766228;16,60000038;0,330000013;198;271
0,76702;16,20000076;0,99000001;198;273
0,767808;16,20000076;0,99000001;197;275
0,768588;16,60000038;1,320000052;199;273
0,76938;16,20000076;1,649999976;196;273
0,770164;16,39999962;0,99000001;196;273
0,770952;16,39999962;1,320000052;196;274
0,771732;16,60000038;0,660000026;198;274
0,772516;16,60000038;0,99000001;196;272
0,773308;16,20000076;0,99000001;198;274
0,774092;16,20000076;0,99000001;197;274
0,774876;16,60000038;0,660000026;197;274
0,77566;16,39999962;1,320000052;200;273
0,776444;16;1,320000052;200;275
0,777228;16;1,649999976;204;273
0,778012;16,20000076;0,99000001;196;272
0,778796;16,20000076;0,99000001;197;274
0,77958;16,20000076;0,660000026;197;274
0,780364;16;1,320000052;199;274
0,781152;16,60000038;0,99000001;201;271
0,781932;16,39999962;1,320000052;198;273
0,782716;16,20000076;1,320000052;198;272
0,7835;16,20000076;0,99000001;198;273
0,784288;16,20000076;0,99000001;197;273
0,785068;16,60000038;0,660000026;197;272
0,785852;16,60000038;0,99000001;197;273
0,786644;16,20000076;1,320000052;197;272
0,787428;16,39999962;0,99000001;202;274
0,788212;16,60000038;0,660000026;197;273
0,788996;16,60000038;0,99000001;200;272
0,78978;16,39999962;0,99000001;200;273
0,790572;16,20000076;1,320000052;197;275
0,79136;16,60000038;1,320000052;198;274
0,79214;16,60000038;0,99000001;198;273
0,792932;16,20000076;1,980000019;197;273
0,793716;16,20000076;0,99000001;199;274
0,794504;16,60000038;0,660000026;197;274
0,795284;16,60000038;0,660000026;200;272
0,796068;16,39999962;0,99000001;198;273
0,79686;16,20000076;0,99000001;197;275
0,797644;16,60000038;0,660000026;199;274
0,798428;16,39999962;1,320000052;199;274
0,799212;16,39999962;0,99000001;200;272
0,799996;16,20000076;0,99000001;199;273
0,80078;16,20000076;0,660000026;198;273
0,801564;16,39999962;0,99000001;197;273
0,802348;16,39999962;1,320000052;197;274
0,803132;16,60000038;0,660000026;198;274
0,803916;16,60000038;0,99000001;200;272
0,804704;16,39999962;1,649999976;200;272
0,805484;16;0,99000001;198;272
0,806268;16,20000076;1,320000052;191;273
0,807052;16,20000076;0,99000001;196;273
0,80784;16,60000038;0,660000026;200;274
0,80862;16,60000038;1,320000052;197;274
0,809404;16,39999962;0,99000001;197;273
0,810196;16,20000076;1,320000052;197;274
0,81098;16,60000038;0,660000026;197;262
0,811764;16,60000038;0,99000001;198;272
0,812548;16,39999962;0,99000001;200;272
0,813332;16,20000076;0,99000001;200;274
0,814124;16,39999962;0,99000001;197;274
0,814912;16,79999924;0,660000026;198;273
0,815692;16,20000076;1,320000052;199;273
0,816484;16,20000076;1,320000052;193;275
0,817268;16,60000038;0,660000026;199;275
0,818056;16,60000038;1,320000052;199;273
0,818836;16,39999962;0,99000001;200;273
0,81962;16,20000076;0,99000001;197;273
0,820412;16,60000038;1,320000052;201;274
0,821196;16,60000038;1,320000052;198;273
0,82198;16,60000038;0,99000001;200;272
0,822764;16,20000076;1,320000052;199;272
0,823548;16,20000076;0,99000001;196;273
0,824332;16,39999962;0,99000001;198;273
0,825116;16,20000076;0,99000001;196;274
0,8259;16,60000038;0,660000026;197;274
0,826684;16,60000038;0,99000001;199;271
0,827468;16;0,99000001;198;271
0,828256;17;0,99000001;198;273
0,829036;16,20000076;1,320000052;197;273
0,82982;16,20000076;0,99000001;197;274
0,830604;16,60000038;0,99000001;197;274
0,831392;16,60000038;1,320000052;199;274
0,832172;16,39999962;1,320000052;200;272
0,832956;16,39999962;0,99000001;198;275
0,833748;16,39999962;0,660000026;197;275
0,834532;16,60000038;1,320000052;198;274
0,835316;16;0,99000001;200;273
0,8361;16,20000076;0,99000001;198;273
0,836884;16,20000076;1,649999976;198;275
0,837676;16,60000038;0,660000026;199;264
0,838464;16,60000038;0,99000001;200;272
0,839244;15,60000038;1,320000052;197;274
0,840036;16,60000038;0,660000026;200;274
0,84082;16,60000038;1,320000052;200;274
0,841608;16,60000038;0,99000001;198;272
0,842388;16,20000076;0,99000001;198;273
0,843172;16,20000076;0,99000001;197;275
0,843964;16,60000038;1,320000052;198;274
0,844748;16,60000038;0,99000001;199;268
0,845532;16,39999962;0,99000001;198;273
0,846316;16,20000076;1,649999976;196;273
0,8471;16,20000076;0,99000001;198;273
0,847884;16,20000076;0,99000001;197;274
0,848668;16,60000038;0,330000013;197;272
0,849452;16,39999962;0,99000001;199;274
0,850236;16,39999962;0,99000001;200;271
0,85102;16,39999962;1,320000052;198;273
0,851808;16,20000076;0,99000001;197;273
0,852588;16,20000076;1,320000052;198;274
0,853372;16,60000038;0,660000026;199;275
0,854156;16,60000038;0,660000026;197;274
0,854944;16,39999962;0,330000013;199;273
0,855724;16,20000076;0,99000001;195;274
0,856508;16,20000076;0,99000001;197;275
0,8573;16,60000038;1,320000052;201;283
0,858084;16,39999962;0,99000001;198;274
0,858868;16,20000076;0,99000001;199;273
0,859652;16,20000076;0,99000001;198;273
0,860436;16,20000076;0,99000001;199;274
